movie_id,movie_name,year,cast
tt27510174,Stree 2,2024,"Shraddha Kapoor, Rajkummar Rao, Pankaj Tripathi, Varun Dhawan"
tt0214178,Sooryavansham,1999,"Amitabh Bachchan, Soundarya, Jayasudha, Mukesh Rishi"
tt8130558,One Day: Justice Delivered,2019,"Anupam Kher, Kumud Mishra, Esha Gupta, Zakir Hussain"
tt0248216,Na Tum Jaano Na Hum,2002,"Hrithik Roshan, Saif Ali Khan, Esha Deol, Alok Nath"
tt4949324,Mohalla Assi,2015,"Sunny Deol, Sakshi Tanwar, Ravi Kishan, Saurabh Shukla"
tt5207116,X: Past Is Present,2015,"Rajat Kapoor, Radhika Apte, Bidita Bag, Piaa Bajpai"
tt15260176,Despatch,2023,"Manoj Bajpayee, Shahana Goswami, Nikhil Vijay, Ajay Purkar"
tt1273218,Kuselan,2008,"Rajinikanth, Pasupathy, Meena, Nayanthara"
tt0431873,Lagaam,1976,"Vinod Khanna, Yogeeta Bali, Bindu Desai, Prem Chopra"
tt0067840,Tere Mere Sapne,1971,"Dev Anand, Mumtaz Askari, Mahesh Kaul, Vijay Anand"
tt0437407,Parineeta,2005,"Vidya Balan, Saif Ali Khan, Sanjay Dutt, Dia Mirza"
tt11069946,The Immortal Ashwatthama,,"Allu Arjun, Vicky Kaushal, Sara Ali Khan"
tt1188982,Jai Ho,2014,"Salman Khan, Daisy Shah, Tabu, Danny Denzongpa"
tt2140465,Tanu Weds Manu Returns,2015,"Kangana Ranaut, Madhavan, Jimmy Shergill, Deepak Dobriyal"
tt1694542,Tanu Weds Manu,2011,"Madhavan, Kangana Ranaut, Jimmy Shergill, Deepak Dobriyal"
tt14083776,Karma Strikes,2023,"Johnny Serret, Yuvradnyee, Michael Stephen Walls, Sagar Sharma"
tt0104645,Kshatriya,1993,"Sunil Dutt, Dharmendra, Vinod Khanna, Rakhee Gulzar"
tt0094958,Dayavan,1988,"Vinod Khanna, Feroz Khan, Amala Akkineni, Amrish Puri"
tt29169633,Tamso,2023,"Rashmi Somvanshi, Ritika Gupta, Vaishnavi Singh, Ansh Pandey"
tt0286672,Haqeeqat,1995,"Ajay Devgn, Tabu, Aruna Irani, Mohan Joshi"
tt0076167,Hum Kisise Kum Naheen,1977,"Rishi Kapoor, Tariq, Kaajal Kiran, Amjad Khan"
tt13556522,Apne 2,,"Sunny Deol, Dharmendra, Bobby Deol, Rohit Choudhary"
tt0476819,Nehlle Pe Dehlla,2007,"Sanjay Dutt, Bipasha Basu, Saif Ali Khan, Kim Sharma"
tt0250122,Yeshwant,1997,"Nana Patekar, Madhoo, Atul Agnihotri, Mohan Joshi"
tt12845296,The Hidden Strike,2020,"Deepraj Rana, Mir Sarwar, Jimmy Sharma, Lakhwinder"
tt14103312,Woh Ladki Hai Kahaan,2023,"Taapsee Pannu, Pratik Gandhi, Prateik Patil Babbar, Mahadev Singh Lakhawat"
tt13751982,Amar Prem,2020,"Kundan Bhardwaj, Chandrima Banerjee, Kajal Chauhan, Ranjeet Jha"
tt2199330,Thadaiyara Thaakka,2012,"Arun Vijay, Mamta Mohandas, Rakul Preet Singh, Vamsi Krishna"
tt1169841,Return of Hanuman,2007,"Kathleen Barr, Lillian Carlson, Raj Singh Jhinjar, Irfan Khan"
tt1239276,Rang Rasiya,2008,"Randeep Hooda, Nandana Sen, Paresh Rawal, Ashish Vidyarthi"
tt0476805,Malamaal Weekly,2006,"Paresh Rawal, Om Puri, Riteish Deshmukh, Reema Sen"
tt19284176,Ticket ek Sangharsh,2023,"Mahi Dubey, Nirmal Soni, Sanjay Dubey, Neha Sharma"
tt27216785,Angithee 2,2023,"Rishi Bhutani, Fezan Khan, Shafaq Naaz"
tt28396066,Jaane Do,2023,"Pragati Anand, Abhishek Panwar"
tt7179784,Irumbu Thirai,2018,"Vishal, Samantha Ruth Prabhu, Arjun Sarja, Delhi Ganesh"
tt1887763,Haunted - 3D,2011,"Mimoh Chakraborty, Tia Bajpai, Achint Kaur, Mohan Kapur"
tt1191138,Thoda Pyaar Thoda Magic,2008,"Saif Ali Khan, Rani Mukerji, Rishi Kapoor, Akshat Chopra"
tt0331639,Shakthi: The Power,2002,"Karisma Kapoor, Nana Patekar, Sanjay Kapoor, Jai Gidwani"
tt0072777,Chhoti Si Baat,1976,"Ashok Kumar, Vidya Sinha, Amol Palekar, Govardhan Asrani"
tt3142688,Finding Fanny,2014,"Deepika Padukone, Arjun Kapoor, Naseeruddin Shah, Dimple Kapadia"
tt0107777,Parampara,1993,"Sunil Dutt, Vinod Khanna, Aamir Khan, Ashwini Bhave"
tt2354407,Teri Meri Kahaani,2012,"Shahid Kapoor, Priyanka Chopra Jonas, Prachi Desai, Neha Sharma"
tt3531852,Bhoothnath Returns,2014,"Amitabh Bachchan, Boman Irani, Parth Bhalerao, Sanjay Mishra"
tt7881524,Arjun Patiala,2019,"Diljit Dosanjh, Kriti Sanon, Varun Sharma, Abhimanue Kamboj"
tt22769958,Udd Jaa Nanhe Dil,,"Gaurav Kamble, Suniel Shetty, Surendra Pal, Rajgopal Iyer"
tt10852008,Balakot: the true story,2020,Vivek Oberoi
tt0107986,Roop Ki Rani Choron Ka Raja,1993,"Anil Kapoor, Sridevi, Anupam Kher, Paresh Rawal"
tt0061073,Teesri Manzil,1966,"Shammi Kapoor, Asha Parekh, Raj Mehra, Prem Chopra"
tt0244776,Satyakam,1969,"Ashok Kumar, Dharmendra, Sharmila Tagore, Rabi Ghosh"
tt0363413,Agni Pankh,2004,"Jimmy Shergill, Sameer Dharmadhikari, Rahul Dev, Shamita Shetty"
tt6747420,Rajma Chawal,2018,"Amyra Dastur, Mukesh Chhabra, Rishi Kapoor, Sheeba Chaddha"
tt0135161,Bhai,1997,"Suniel Shetty, Pooja Batra, Sonali Bendre, Shakti Kapoor"
tt0172519,Guddu,1995,"Deepti Naval, Mukesh Khanna, Manisha Koirala, Shah Rukh Khan"
tt0187150,Himmatwala,1983,"Sridevi, Jeetendra, Amjad Khan, Waheeda Rehman"
tt0476762,Big Brother,2007,"Sunny Deol, Priyanka Chopra Jonas, Vikas Anand, Ashok Kumar Beniwal"
tt0060104,Amrapali,1966,"Vyjayanthimala, Sunil Dutt, Premnath Malhotra, Bipin Gupta"
tt0359440,Hukumat,1987,"Dharmendra, Rati Agnihotri, Shammi Kapoor, Sadashiv Amrapurkar"
tt0252318,Chhoti Chhoti Baatein,1965,"Motilal, Leela Mishra, Moti Sagar, Nadira"
tt27411485,Minus 31: The Nagpur Files,2023,"Raghubir Yadav, Rucha Inamdar, Rajesh Sharma, Kaam Bhaari"
tt0451833,No Entry,2005,"Salman Khan, Anil Kapoor, Fardeen Khan, Bipasha Basu"
tt0348843,Jism,2003,"Bipasha Basu, John Abraham, Gulshan Grover, Vinay Pathak"
tt0242314,Billoo Baadshah,1989,"Shatrughan Sinha, Anita Raj, Govinda, Neelam Kothari"
tt0118660,Auzaar,1997,"Salman Khan, Sanjay Kapoor, Shilpa Shetty Kundra, Nirmal Pandey"
tt6494052,Nenu Local,2017,"Nani, Keerthy Suresh, Naveen Chandra, Sachin Khedekar"
tt8107464,Amar Akbar Anthony,2018,"Ravi Teja, Ileana D'Cruz, Vikramjeet Virk, Abhimanyu Singh"
tt0405024,Hum Kaun Hai?,2004,"Amitabh Bachchan, Dimple Kapadia, Dharmendra, Moushumi Chatterjee"
tt28229250,ANOLB,,Ravish Rajora
tt0168516,Biwi Ho To Aisi,1988,"Rekha, Farooq Shaikh, Bindu Desai, Govardhan Asrani"
tt5313980,Tere Bin Laden: Dead or Alive,2016,"Maniesh Paul, Pradhuman Singh, Sikandar Kher, Parthaa Akerkar"
tt0242840,Sampoorna Ramayana,1961,"Mahipal, Anita Guha, Sulochana Latkar, Lalita Pawar"
tt0118957,Deewana Mastana,1997,"Anil Kapoor, Govinda, Juhi Chawla, Johny Lever"
tt24216816,Shadyantra,2022,"Hina Khan, Chandan Roy Sanyal, Kunaal Roy Kapur, Shruti Bapna"
tt0176105,Roti,1974,"Rajesh Khanna, Mumtaz Askari, Nirupa Roy, Sujit Kumar"
tt0070935,Yaadon Ki Baaraat,1973,"Dharmendra, Zeenat Aman, Vijay Arora, Imtiaz Khan"
tt9735672,Eiga Doraemon: Nobita no getsumen tansaki,2019,"Wasabi Mizuta, Megumi Ohara, Yumi Kakazu, Subaru Kimura"
tt7613166,Dhh,2017,"Naseeruddin Shah, Kahaan, Karan Patel, Kuldeep Sodha"
tt0073224,Kaala Sona,1975,"Feroz Khan, Parveen Babi, Prem Chopra, Farida Jalal"
tt0255112,Dhaai Akshar Prem Ke,2000,"Abhishek Bachchan, Aishwarya Rai Bachchan, Amrish Puri, Anupam Kher"
tt0497573,Sandai Kozhi,2005,"Vishal, Meera Jasmine, Raj Kiran, Lal"
tt26787644,Maama Mascheendra,2023,"Eesha Rebba, Ajay, Sudheer Babu Posani, Mirnalini Ravi"
tt7559180,99 Songs,2019,"Ehan Bhat, Edilsy Vargas, Tenzing Dalha, Lisa Ray"
tt0444767,A Sublime Love Story: Barsaat,2005,"Bobby Deol, Priyanka Chopra Jonas, Bipasha Basu, Mahesh Thakur"
tt9390222,72 Hours: Martyr Who Never Died,2019,"Avinash Dhyani, Prashil Rawat, Mukesh Tiwari, Yeshi Dema"
tt0112876,Diya Aur Toofan,1995,"Mithun Chakraborty, Madhoo, Maya Alagh, Vijay Arora"
tt17507072,Silsila Sidnaaz Ka,2021,"Mithun Chakraborty, Madhoo, Maya Alagh, Vijay Arora"
tt2882200,Sheela Meri Jaan,1990,"Mithun Chakraborty, Madhoo, Maya Alagh, Vijay Arora"
tt2215163,Issaq,2013,"Prateik Patil Babbar, Amyra Dastur, Ravi Kishan, Prashant Narayanan"
tt1105709,8 x 10 Tasveer,2009,"Akshay Kumar, Ayesha Takia, Jaaved Jaaferi, Girish Karnad"
tt0259854,Andhera,1975,"Sameer Khan, Vani Ganpati, Imtiaz Khan, Dulari"
tt0306855,Style,2001,"Sharman Joshi, Sahil Khan, Riya Sen, Shilpi Sharma"
tt2716060,Jawani Ki Kahani,1986,"Abhilasha, Vijay Arora, Ramesh Deo, Seema Deo"
tt28134270,Monster,XXX,"Amarjeet Singh, Hannah Panneriy"
tt0295682,The Warrior,2001,"Irrfan Khan, Puru Chibber, Aino Annuddin, Manoj Mishra"
tt1020978,Naqaab,2007,"Bobby Deol, Akshaye Khanna, Urvashi Sharma, Vikas Kalantri"
tt5742874,Sarkar 3,2017,"Amitabh Bachchan, Yami Gautam, Manoj Bajpayee, Abhishek Bachchan"
tt0322653,Mere Yaar Ki Shaadi Hai,2002,"Uday Chopra, Jimmy Shergill, Bipasha Basu, Tanaaz Currim Irani"
tt28549549,Pyaar Hai Toh Hai,2023,"Karan Hariharan, Paanie Kashyap, Rohit Choudhury, Shiv Prateek"
tt8060624,Nawabzaade,2018,"Dharmesh Yelande, Punit Pathak, Raghav Juyal, Isha Rikhi"
tt4807830,Lipstick Under My Burkha,2016,"Aahana Kumra, Ratna Pathak Shah, Konkona Sen Sharma, Plabita Borthakur"
tt2246724,Ghanchakkar,2013,"Emraan Hashmi, Vidya Balan, Namit Das, Rajesh Sharma"
tt0442855,Vaada,2005,"Arjun Rampal, Zayed Khan, Ameesha Patel, Alok Nath"
tt11203296,Khiladi 1080,2025,"Rakul Preet Singh, Sonakshi Sinha, Huma Qureshi, Shehnaaz Gill"
tt0084324,Meri Jung,1985,"Anil Kapoor, Girish Karnad, Nutan, Amrish Puri"
tt0392360,Love,1991,"Salman Khan, Arun Bakshi, Rita Bhaduri, Sunil Dhawan"
tt0437182,Family: Ties of Blood,2006,"Amitabh Bachchan, Akshay Kumar, Bhoomika Chawla, Aryeman Ramsay"
tt0486615,London Dreams,2009,"Salman Khan, Ajay Devgn, Om Puri, Aditya Roy Kapoor"
tt0488976,C U at 9,2005,"Isaiah, Malavika Nair, Kanksha, Marion Rodrigues"
tt0103763,Balwaan,1992,"Suniel Shetty, Divya Bharti, Danny Denzongpa, Avtar Gill"
tt12403994,Aashiqui 3,,Kartik Aaryan
tt0395802,Veergati,1995,"Salman Khan, Atul Agnihotri, Sudesh Berry, Pooja Dadwal"
tt12788586,Perversion,2020,"Adiya, Natasha, Sneha, Tanisha"
tt0459605,Eklavya,2007,"Amitabh Bachchan, Saif Ali Khan, Sanjay Dutt, Vidya Balan"
tt0071730,Kunwara Baap,1974,"Mehmood, Bharathi, Aachi Manorama, Bhushan Tiwari"
tt2726810,Junglee Tarzan,2001,"Vijay Saxena, Nisha Kamat, Joginder Shelly, Jr. Shah Rukh Khan"
tt0082796,Naram Garam,1981,"Amol Palekar, Swaroop Sampat, Utpal Dutt, A.K. Hangal"
tt8175968,High Jack,2018,"Sumeet Vyas, Mantra Mugdh, Sonnalli Seygall, Boloram Das"
tt0099080,Baaghi: A Rebel for Love,1990,"Salman Khan, Nagma, Shakti Kapoor, Kiran Kumar"
tt3398048,Tevar,2015,"Arjun Kapoor, Sonakshi Sinha, Manoj Bajpayee, Deepti Naval"
tt9176102,Tuesdays and Fridays,2021,"Anmol Dhillon, Jhataleka Malhotra, Niki Walia, Zoa Morani"
tt0307116,Maa Tujhhe Salaam,2002,"Sunny Deol, Tabu, Arbaaz Khan, Tinnu Verma"
tt4971258,Bombairiya,2019,"Radhika Apte, Akshay Oberoi, Siddhant Kapoor, Ravi Kishan"
tt7628180,Chitrakut,2022,"Auritra Ghosh, Vibhore Mayank, Naina Trivedi, Shruti Bapna"
tt0268129,Ajanabee,1974,"Rajesh Khanna, Zeenat Aman, Prem Chopra, Govardhan Asrani"
tt0443708,Page 3,2005,"Konkona Sen Sharma, Atul Kulkarni, Sandhya Mridul, Tara Sharma"
tt0089194,Geraftaar,1985,"Kamal Haasan, Poonam Dhillon, Amitabh Bachchan, Madhavi"
tt0406977,Masti,2004,"Ajay Devgn, Vivek Oberoi, Aftab Shivdasani, Riteish Deshmukh"
tt7853242,Love Per Square Foot,2018,"Vicky Kaushal, Angira Dhar, Alankrita Sahai, Raghubir Yadav"
tt0306434,Aankhen,2002,"Amitabh Bachchan, Akshay Kumar, Sushmita Sen, Arjun Rampal"
tt0118931,Daud: Fun on the Run,1997,"Sanjay Dutt, Urmila Matondkar, Paresh Rawal, Neeraj Vora"
tt15654502,The Ladykiller,,"Bhumi Pednekar, Arjun Kapoor, Backagaindancer, Mrityunjay Pandey"
tt9176260,Bypass Road,2019,"Neil Nitin Mukesh, Adah Sharma, Gul Panag, Taher Shabbir"
tt11229134,Durgamati: The Myth,2020,"Bhumi Pednekar, Mahie Gill, Arshad Warsi, Jisshu Sengupta"
tt0069671,Abhimaan,1973,"Amitabh Bachchan, Jaya Bachchan, Govardhan Asrani, Bindu Desai"
tt14160620,Penthouse,2023,"Manjari Fadnnis, Mouni Roy, Bobby Deol, Arjun Rampal"
tt13782010,Dus,1997,"Rahul Dev, Sanjay Dutt, Salman Khan, Vinod Khanna"
tt0369018,Thokar,1974,"Baldev Khosa, Alka, Poonam Vaidya, Mehmood Jr."
tt0290326,Tum Bin...: Love Will Find a Way,2001,"Priyanshu Chatterjee, Himanshu Malik, Sandali Sinha, Raqesh Bapat"
tt13801462,Gandhi Godse Ek Yudh,2023,"Deepak Antani, Chinmay Mandlekar, Tanisha Santoshi, Anuj Saini"
tt3771536,Shivaay,2016,"Ajay Devgn, Abigail Eames, Erika Kaar, Sayyeshaa Saigal"
tt0101283,Ajooba,1991,"Amitabh Bachchan, Dimple Kapadia, Rishi Kapoor, Sonam"
tt0113913,Naajayaz,1995,"Naseeruddin Shah, Ajay Devgn, Juhi Chawla, Deepak Tijori"
tt0155928,Oru Kaidhiyin Diary,1985,"Kamal Haasan, Revathi, Radha, Janakaraj"
tt14253784,Junglemahal: The Awakening,2023,"Masoomeh Ab, Aditya Baliyan, Farhad Khairy, Suraiya Parvin"
tt27688444,Apno Se Bewafai,2023,"Sonam Arora, Soni Bhoir, Mahima Chaudhry, Irrfan Khan"
tt0083820,Desh Premee,1982,"Amitabh Bachchan, Hema Malini, Navin Nischol, Parveen Babi"
tt0116391,Gang,2000,"Jackie Shroff, Nana Patekar, Kumar Gaurav, Jaaved Jaaferi"
tt15302628,Tapa Tap,2021,"Jackie Shroff, Nana Patekar, Kumar Gaurav, Jaaved Jaaferi"
tt0128985,Chalti Ka Naam Gaadi,1958,"Ashok Kumar, Madhubala, Anoop Kumar, Kishore Kumar"
tt1706317,Tezz,2012,"Anil Kapoor, Ajay Devgn, Mohanlal, Kangana Ranaut"
tt2884574,Pyasa Darinda,1990,"Anil Kapoor, Ajay Devgn, Mohanlal, Kangana Ranaut"
tt5805252,Budhia Singh: Born to Run,2016,"Manoj Bajpayee, Mayur Mahendra Patole, Gajraj Rao, Tillotama Shome"
tt0156691,Kaash,1987,"Jackie Shroff, Dimple Kapadia, Master Makrand, Anupam Kher"
tt0379818,I - Proud to Be an Indian,2004,"Sohail Khan, Tim Lawrence, Mona Ambegaonkar, Scott Hinds"
tt0112738,Criminal,1994,"Nagarjuna Akkineni, Manisha Koirala, Ramya Krishnan, Laxmikant Berde"
tt1992138,Force,2011,"John Abraham, Genelia Deshmukh, Vidyut Jammwal, Raj Babbar"
tt0119427,Judaai,1997,"Anil Kapoor, Sridevi, Urmila Matondkar, Paresh Rawal"
tt6009232,Tom Dick and Harry Returns,2021,"Jimmy Shergill, Pooja Chopra, Sanjay Dutt, Nazia Hussain"
tt0316369,Padikkathavan,1985,"Rajinikanth, Ambika, Vijay Babu, Shivaji Ganesan"
tt0348078,Souten,1983,"Rajesh Khanna, Tina Ambani, Padmini Kolhapure, Prem Chopra"
tt0066888,Caravan,1971,"Asha Parekh, Jeetendra, Aruna Irani, Mehmood Jr."
tt0457875,Ek Ajnabee,2005,"Amitabh Bachchan, Arjun Rampal, Perizaad Zorabian, Rucha Vaidya"
tt25434258,Apurva,,"Tara Sutaria, Abhishek Banerjee, Rajpal Naurang Yadav, Dhairya Karwa"
tt6180274,Poorna,2017,"Aditi Inamdar, Rahul Bose, Heeba Shah, Arif Zakaria"
tt15378284,Am I Next,2023,"Anushka Sen, Neelu Dogra, Tariq Khan, Ahmer Haider"
tt1869296,Bhuddah Hoga Tera Baap,2011,"Amitabh Bachchan, Hema Malini, Sonu Sood, Sonal Chauhan"
tt1047519,Red Swastik,2007,"Sherlyn Chopra, Harsh Chhaya, Deepshikha Nagpal, Deepraj Rana"
tt7549484,Firangi,2017,"Kapil Sharma, Ishita Dutta, Monica Gill, Edward Sonnenblick"
tt0094979,The Deceivers,1988,"Pierce Brosnan, Saeed Jaffrey, Shashi Kapoor, Helena Michell"
tt7274806,Kaashi in Search of Ganga,2018,"Prince Adhikari, Aishwarya Devan, Sukriti Gupta, Kranti Prakash Jha"
tt0845529,Risk,2007,"Vinod Khanna, Randeep Hooda, Tanushree Dutta, Madhuri Bhagwat"
tt0055783,Bees Saal Baad,1962,"Biswajeet Chatterjee, Waheeda Rehman, Manmohan Krishna, Madan Puri"
tt0266875,Raat,1992,"Revathi, Rohini Hattangadi, Om Puri, Akash Khurana"
tt2369154,R... Rajkumar,2013,"Shahid Kapoor, Sonakshi Sinha, Sonu Sood, Ashish Vidyarthi"
tt26733635,Sulaikha Manzil,2023,"Noushad Ali, Lukman Avaran, Shebin Benson, Jolly Chirayath"
tt0215517,Angoor,1982,"Sanjeev Kumar, Moushumi Chatterjee, Deven Verma, Aruna Irani"
tt10741542,Sherni,2021,"Vidya Balan, Vijay Raaz, Neeraj Kabi, Mukesh Khanna"
tt5638500,1920 London,2016,"Sharman Joshi, Meera Chopra, Vishal Karwal, Surendra Pal"
tt2344678,Himmatwala,2013,"Ajay Devgn, Tamannaah Bhatia, Mahesh Manjrekar, Paresh Rawal"
tt0256692,Chori Chori Chupke Chupke,2001,"Salman Khan, Rani Mukerji, Preity G Zinta, Amrish Puri"
tt0196635,International Khiladi,1999,"Akshay Kumar, Twinkle Khanna, Rajat Bedi, Vivek Shauq"
tt3672698,Play Girls,1995,"Akshay Kumar, Twinkle Khanna, Rajat Bedi, Vivek Shauq"
tt22023260,100%,,"Shehnaaz Gill, Nora Fatehi, Riteish Deshmukh, Sahil Chaudhary"
tt0477857,Sehar,2005,"Arshad Warsi, Pankaj Kapur, Mahima Chaudhry, Sushant Singh"
tt15210862,Bade Achhe Lagte Hai,2017,"Rohan Shah, Azhar Sheikh, Suman Singh, Boishali Sinha"
tt0053980,Kala Bazar,1960,"Dev Anand, Waheeda Rehman, Nanda Karnataki, Vijay Anand"
tt6468814,Touch Chesi Chudu,2018,"Ravi Teja, Raashi Khanna, Seerat Kapoor, Murli Sharma"
tt0175423,Aap Ki Kasam,1974,"Rajesh Khanna, Mumtaz Askari, Sanjeev Kumar, Rehman Khan"
tt3483646,Bewakoofiyaan,2014,"Ayushmann Khurrana, Sonam Kapoor, Rishi Kapoor, Swedha Singh"
tt0142431,Khamoshi,1970,"Rajesh Khanna, Waheeda Rehman, Nasir Hussain, Snehlata"
tt0102835,Sanam Bewafa,1991,"Salman Khan, Chandni, Kanchan, Pran Sikand"
tt21386020,Rocket Gang,2022,"Aditya Seal, Nikita Dutta, Jason Tham, Mokshada Jaikhani"
tt16169406,Andaman,2021,"Vishal Agiran, Arav Aryavanshi, Arav Aryavanshi, Dinesh Awasthi"
tt0284456,Samadhi,1972,"Asha Parekh, Dharmendra, Jaya Bachchan, Tun Tun"
tt0189633,Kareeb,1998,"Bobby Deol, Shabana Raza, Abhay Chopra, Moushumi Chatterjee"
tt7172308,Kuldip Patwal: I Didn't Do It!,2017,"Deepak Dobriyal, Gulshan Devaiah, Raima Sen, Parvin Dabas"
tt0396563,Dil Ne Jise Apna Kaha,2004,"Salman Khan, Preity G Zinta, Bhoomika Chawla, Rati Agnihotri"
tt21391884,Pokhar Ke Dunu Paar,2022,"Abhinav Jha, Tanaya Khan Jha, Dheeraj Kumar, Sheelnidhi"
tt23128938,Wonder Women,2022,"Nadia Moidu, Nithya Menen, Parvathy Thiruvothu, Padmapriya"
tt1446071,"Gallit Gondhal, Dillit Mujra",2009,"Makarand Anaspure, Suzanne Bernert, Nagesh Bhonsle, Ramchandra Dhumal"
tt0079221,Gol Maal,1979,"Amol Palekar, Bindiya Goswami, Deven Verma, Shobha Khote"
tt0074730,Kabhie Kabhie,1976,"Amitabh Bachchan, Shashi Kapoor, Rakhee Gulzar, Waheeda Rehman"
tt15180374,Mystery of the Tattoo,2023,"Rohit Raaj, Arjun Rampal, Daisy Shah, Manoj Joshi"
tt22436062,Dhoomam,2023,"Fahadh Faasil, Roshan Mathew, Aparna Balamurali, Achyuth Kumar"
tt0091328,Karma,1986,"Dilip Kumar, Nutan, Naseeruddin Shah, Jackie Shroff"
tt0078204,Satyam Shivam Sundaram: Love Sublime,1978,"Shashi Kapoor, Zeenat Aman, Kanhaiyalal Chaturvedi, A.K. Hangal"
tt0097045,Chandni,1989,"Sridevi, Rishi Kapoor, Vinod Khanna, Waheeda Rehman"
tt13097434,Colour Photo,2020,"Suhas, Chandini Chowdary, Sunil, Harsha Chemudu"
tt5978194,Bhouri,2016,"Raghubir Yadav, Masha Pour, Kunika Sadanand, Vicky Ahuja"
tt7609114,Yamla Pagla Deewana Phir Se...,2018,"Dharmendra, Sunny Deol, Bobby Deol, Kriti Kharbanda"
tt4467262,Katti Batti,2015,"Imran Khan, Kangana Ranaut, Abhishek Saha, Suhaas Ahuja"
tt14188316,Chidiakhana,2023,"Ritvik Sahore, Avneet Kaur, Rajeshwari Sachdev, Prashant Narayanan"
tt13261780,Hari Singh Nalwa - Champion of the Khalsa Ji,2022,"Ritvik Sahore, Avneet Kaur, Rajeshwari Sachdev, Prashant Narayanan"
tt0857381,I See You,2006,"Arjun Rampal, Vipasha Agarwal, Chunky Pandey, Boman Irani"
tt0089599,Mirch Masala,1986,"Smita Patil, Naseeruddin Shah, Om Puri, Ratna Pathak Shah"
tt0403200,Khilona,1996,"Aditya Pancholi, Shakti Kapoor, Mohan Joshi, Monica Bedi"
tt0205968,Gharwali Baharwali,1998,"Anil Kapoor, Raveena Tandon, Rambha, Satish Kaushik"
tt5637188,Saat Uchakkey,2016,"Manoj Bajpayee, Vijay Raaz, Aditi Sharma, Annu Kapoor"
tt0069711,Anamika,1973,"Sanjeev Kumar, Jaya Bachchan, Iftekhar, Govardhan Asrani"
tt27440937,Weapon,,"Vasanth Ravi, Shiyas Kareem, Sathyaraj, Tanya Hope"
tt14922300,Collar Bomb,2021,"Jimmy Shergill, Sparsh Srivastav, Rajshri Deshpande, Asha Negi"
tt0154565,Haqeeqat,1964,"Balraj Sahni, Dharmendra, Vijay Anand, Indrani Mukherjee"
tt0072064,Rajnigandha,1974,"Vidya Sinha, Amol Palekar, Dinesh Thakur, Rajeeta Kochhar"
tt0248289,Party,1984,"Deepa Sahi, Ila Arun, Raju Barot, Mohan Bhandari"
tt0291883,Ek Ladka Ek Ladki,1992,"Salman Khan, Neelam Kothari, Anupam Kher, Govardhan Asrani"
tt0433425,Parzania,2005,"Naseeruddin Shah, Corin Nemec, Sarika Thakur, Parzaan Dastur"
tt6275262,Vodka Diaries,2018,"Kay Kay Menon, Raima Sen, Mandira Bedi, Sharib Hashmi"
tt0359830,Phool Khile Hain Gulshan Gulshan,1978,"Rishi Kapoor, Moushumi Chatterjee, Ashok Kumar, Amjad Khan"
tt0187279,Meri Biwi Ka Jawab Nahin,2004,"Akshay Kumar, Sridevi, Gulshan Grover, Laxmikant Berde"
tt0989725,Undertrial,2007,"Rajpal Naurang Yadav, Kader Khan, Prem Chopra, Pratima Kazmi"
tt0115484,Agni Sakshi,1996,"Jackie Shroff, Nana Patekar, Manisha Koirala, Divya Dutta"
tt0360051,Suryaa: An Awakening,1989,"Raaj Kumar, Vinod Khanna, Raj Babbar, Bhanupriya"
tt0118525,...Aur Pyaar Ho Gaya,1997,"Bobby Deol, Aishwarya Rai Bachchan, Shammi Kapoor, Anupam Kher"
tt4022278,Fever,2016,"Rajeev Khandelwal, Gauahar Khan, Gemma Atkinson, Ankita Makwana"
tt1664809,Rakhta Charitra,2010,"Vivek Oberoi, Shatrughan Sinha, Sudeep, Abhimanyu Singh"
tt6080746,Raag Desh,2017,"Kunal Kapoor, Amit Sadh, Mohit Marwah, Kenneth Desai"
tt0408126,Pudhiya Geethai,2003,"Joseph Vijay, Meera Jasmine, Ameesha Patel, Kalabhavan Mani"
tt2423132,Akaash Vani,2013,"Kartik Aaryan, Nushrratt Bharuccha, Sunny Singh, Gautam Mehra"
tt0364466,Kundan,1993,"Dharmendra, Jaya Prada, Amrish Puri, Farha Naaz"
tt0103709,Apradhi,1992,"Vikas Anand, Aparajita, Arun Bakshi, Rajni Bala"
tt11163028,House Arrest,2019,"Ali Fazal, Shriya Pilgaonkar, Jim Sarbh, Barkha Singh"
tt0073034,Garm Hava,1974,"Balraj Sahni, A.K. Hangal, Geeta Kak, Jamal Hashmi"
tt0064915,Saat Hindustani,1969,"Utpal Dutt, Jalal Agha, Anwar Ali, Madhu"
tt2321163,ABCD (Any Body Can Dance),2013,"Prabhu Deva, Ganesh Acharya, Kay Kay Menon, Lauren Gottlieb"
tt5005684,Nil Battey Sannata,2015,"Swara Bhasker, Riya Shukla, Ratna Pathak Shah, Pankaj Tripathi"
tt28476186,Badmaash Babes,2023,"Bhumika Gurung, Pratibha Phogat, Chandni Srivastava"
tt13178692,376 D,2020,"Vivek Kumar, Deeksha Joshi, Sumit Singh Sikarwar, Priyanka Sharma"
tt0105394,Shola Aur Shabnam,1992,"Govinda, Divya Bharti, Gulshan Grover, Alok Nath"
tt0443594,Naina,2005,"Urmila Matondkar, Anuj Sawhney, Malavika Nair, Amardeep Jha"
tt0309926,Noorie,1979,"Farooq Shaikh, Poonam Dhillon, Madan Puri, Iftekhar"
